customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_band
CUST-04154,58,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2022-08-12,3.39,Upper-Middle ($6k-$10k)
CUST-04155,34,25-34,Male,High School,Employed,Married,Tier 3,Software/Tech,2020-11-02,5.16,Upper-Middle ($6k-$10k)
CUST-04156,41,35-49,Male,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2020-06-30,5.5,Upper-Middle ($6k-$10k)
CUST-04157,38,35-49,Male,Bachelor'S,Self-Employed,Married,Tier 1,Software/Tech,2022-09-21,3.28,Middle ($2.5k-$6k)
CUST-04158,68,65+,Male,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2024-12-12,1.05,Upper-Middle ($6k-$10k)
CUST-04159,56,50-64,Male,Associate,Employed,Married,Tier 3,Healthcare,2018-01-29,7.92,Middle ($2.5k-$6k)
CUST-04160,72,65+,Male,Master'S,Employed,Widowed,Tier 2,Healthcare,2023-01-02,3.0,High (>$10k)
CUST-04161,58,50-64,Male,Associate,Employed,Married,Tier 3,Retail/Hospitality,2023-01-10,2.97,Middle ($2.5k-$6k)
CUST-04162,56,50-64,Female,High School,Unemployed,Divorced,Tier 1,Unemployed,2019-02-03,6.91,Low (<$2.5k)
CUST-04163,30,25-34,Non-Binary,Associate,Employed,Single,Tier 2,Education,2021-07-14,4.47,Middle ($2.5k-$6k)
CUST-04164,28,25-34,Female,Bachelor'S,Employed,Single,Tier 1,Education,2023-09-07,2.32,Middle ($2.5k-$6k)
CUST-04165,63,50-64,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2020-04-28,5.68,Upper-Middle ($6k-$10k)
CUST-04166,36,35-49,Male,High School,Employed,Married,Tier 3,Healthcare,2020-04-12,5.72,Middle ($2.5k-$6k)
CUST-04167,28,25-34,Male,High School,Employed,Married,Tier 3,Healthcare,2018-09-07,7.32,Middle ($2.5k-$6k)
CUST-04168,30,25-34,Male,Bachelor'S,Employed,Married,Tier 2,Education,2018-02-28,7.84,Middle ($2.5k-$6k)
CUST-04169,63,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2019-09-03,6.33,High (>$10k)
CUST-04170,62,50-64,Female,Associate,Employed,Married,Tier 3,Software/Tech,2023-10-08,2.23,Upper-Middle ($6k-$10k)
CUST-04171,18,18-24,Female,Master'S,Student,Married,Tier 2,Student,2021-07-17,4.46,Low (<$2.5k)
CUST-04172,57,50-64,Female,Doctorate,Employed,Single,Tier 1,Finance/Banking,2020-11-24,5.1,High (>$10k)
CUST-04173,61,50-64,Male,High School,Employed,Single,Tier 1,Education,2019-05-30,6.59,Middle ($2.5k-$6k)
CUST-04174,36,35-49,Male,Bachelor'S,Employed,Single,Tier 3,Software/Tech,2022-09-24,3.27,Upper-Middle ($6k-$10k)
CUST-04175,29,25-34,Female,High School,Self-Employed,Single,Tier 2,Other,2022-03-01,3.84,Middle ($2.5k-$6k)
CUST-04176,25,25-34,Male,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-12-07,1.07,Middle ($2.5k-$6k)
CUST-04177,25,25-34,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2024-03-21,1.78,Upper-Middle ($6k-$10k)
CUST-04178,70,65+,Male,High School,Retired,Married,Tier 3,Retired,2018-11-23,7.1,Middle ($2.5k-$6k)
CUST-04179,62,50-64,Male,Bachelor'S,Self-Employed,Single,Tier 1,Retail/Hospitality,2020-05-06,5.65,Middle ($2.5k-$6k)
CUST-04180,29,25-34,Male,Master'S,Employed,Single,Tier 1,Finance/Banking,2019-08-29,6.34,Upper-Middle ($6k-$10k)
CUST-04181,65,65+,Female,High School,Retired,Single,Tier 3,Retired,2020-01-31,5.92,Middle ($2.5k-$6k)
CUST-04182,50,50-64,Female,High School,Employed,Single,Tier 1,Management/Executive,2021-08-22,4.36,Middle ($2.5k-$6k)
CUST-04183,62,50-64,Male,Associate,Employed,Single,Tier 3,Finance/Banking,2020-07-09,5.48,Upper-Middle ($6k-$10k)
CUST-04184,43,35-49,Male,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2021-01-15,4.96,Upper-Middle ($6k-$10k)
CUST-04185,56,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2020-01-03,5.99,Upper-Middle ($6k-$10k)
CUST-04186,45,35-49,Male,Bachelor'S,Employed,Married,Tier 3,Healthcare,2019-01-26,6.93,Upper-Middle ($6k-$10k)
CUST-04187,75,65+,Male,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2024-09-01,1.33,Upper-Middle ($6k-$10k)
CUST-04188,22,18-24,Male,Bachelor'S,Employed,Single,Tier 1,Healthcare,2022-05-15,3.63,Middle ($2.5k-$6k)
CUST-04189,25,25-34,Male,Bachelor'S,Employed,Married,Tier 3,Healthcare,2021-04-12,4.72,Middle ($2.5k-$6k)
CUST-04190,42,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2022-05-16,3.63,Middle ($2.5k-$6k)
CUST-04191,44,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2018-07-17,7.46,Upper-Middle ($6k-$10k)
CUST-04192,63,50-64,Male,Master'S,Self-Employed,Married,Tier 2,Healthcare,2020-03-09,5.81,Upper-Middle ($6k-$10k)
CUST-04193,40,35-49,Male,High School,Employed,Single,Tier 3,Trades/Manufacturing,2020-08-26,5.35,Middle ($2.5k-$6k)
CUST-04194,47,35-49,Male,Associate,Self-Employed,Married,Tier 3,Finance/Banking,2022-10-30,3.17,Upper-Middle ($6k-$10k)
CUST-04195,62,50-64,Male,High School,Employed,Divorced,Tier 1,Trades/Manufacturing,2023-02-26,2.84,Middle ($2.5k-$6k)
CUST-04196,64,50-64,Non-Binary,Master'S,Employed,Single,Tier 2,Management/Executive,2023-12-13,2.05,Upper-Middle ($6k-$10k)
CUST-04197,40,35-49,Female,Bachelor'S,Self-Employed,Married,Tier 2,Education,2018-10-14,7.21,Middle ($2.5k-$6k)
CUST-04198,66,65+,Female,Associate,Retired,Single,Tier 1,Retired,2023-07-04,2.49,Middle ($2.5k-$6k)
CUST-04199,64,50-64,Female,Doctorate,Employed,Single,Tier 2,Other,2021-07-17,4.46,High (>$10k)
CUST-04200,37,35-49,Female,Master'S,Employed,Single,Tier 1,Healthcare,2020-01-31,5.92,High (>$10k)
CUST-04201,35,35-49,Female,Doctorate,Employed,Married,Tier 1,Education,2023-01-06,2.98,Upper-Middle ($6k-$10k)
CUST-04202,35,35-49,Male,High School,Unemployed,Single,Tier 1,Unemployed,2022-12-06,3.07,Low (<$2.5k)
CUST-04203,19,18-24,Male,Master'S,Employed,Single,Tier 2,Finance/Banking,2019-01-08,6.98,Middle ($2.5k-$6k)
CUST-04204,21,18-24,Female,Associate,Student,Single,Tier 1,Student,2018-10-28,7.18,Low (<$2.5k)
CUST-04205,47,35-49,Male,High School,Self-Employed,Single,Tier 2,Healthcare,2023-05-05,2.66,Middle ($2.5k-$6k)
CUST-04206,50,50-64,Non-Binary,Associate,Employed,Single,Tier 1,Software/Tech,2019-07-16,6.46,Middle ($2.5k-$6k)
CUST-04207,53,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2019-12-04,6.08,Middle ($2.5k-$6k)
CUST-04208,35,35-49,Female,High School,Self-Employed,Divorced,Tier 1,Healthcare,2022-01-30,3.92,Middle ($2.5k-$6k)
CUST-04209,54,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Education,2018-07-09,7.48,Upper-Middle ($6k-$10k)
CUST-04210,36,35-49,Female,Master'S,Employed,Married,Tier 2,Education,2018-01-12,7.97,Upper-Middle ($6k-$10k)
CUST-04211,64,50-64,Male,Associate,Employed,Married,Tier 1,Education,2024-04-28,1.68,Middle ($2.5k-$6k)
CUST-04212,45,35-49,Non-Binary,Associate,Self-Employed,Married,Tier 2,Trades/Manufacturing,2020-11-21,5.11,Upper-Middle ($6k-$10k)
CUST-04213,57,50-64,Male,Associate,Employed,Single,Tier 3,Other,2023-05-09,2.65,Upper-Middle ($6k-$10k)
CUST-04214,37,35-49,Female,Master'S,Employed,Divorced,Tier 2,Finance/Banking,2023-07-05,2.49,Upper-Middle ($6k-$10k)
CUST-04215,66,65+,Female,High School,Employed,Divorced,Tier 1,Other,2023-01-25,2.93,Middle ($2.5k-$6k)
CUST-04216,50,50-64,Male,Bachelor'S,Employed,Single,Tier 2,Healthcare,2020-03-24,5.77,Upper-Middle ($6k-$10k)
CUST-04217,29,25-34,Male,Associate,Employed,Married,Tier 3,Healthcare,2021-04-30,4.67,Middle ($2.5k-$6k)
CUST-04218,75,65+,Non-Binary,Master'S,Retired,Married,Tier 2,Retired,2023-10-22,2.19,High (>$10k)
CUST-04219,68,65+,Male,High School,Retired,Married,Tier 2,Retired,2021-05-03,4.66,Middle ($2.5k-$6k)
CUST-04220,32,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Trades/Manufacturing,2019-05-13,6.64,Middle ($2.5k-$6k)
CUST-04221,58,50-64,Male,Bachelor'S,Employed,Married,Tier 3,Trades/Manufacturing,2021-05-04,4.66,Middle ($2.5k-$6k)
CUST-04222,56,50-64,Female,Master'S,Employed,Married,Tier 1,Finance/Banking,2022-11-04,3.16,High (>$10k)
CUST-04223,19,18-24,Female,High School,Student,Married,Tier 2,Student,2024-07-07,1.48,Low (<$2.5k)
CUST-04224,46,35-49,Male,Bachelor'S,Employed,Single,Tier 3,Trades/Manufacturing,2023-07-04,2.49,Middle ($2.5k-$6k)
CUST-04225,58,50-64,Male,High School,Unemployed,Married,Tier 2,Unemployed,2019-12-14,6.05,Low (<$2.5k)
CUST-04226,27,25-34,Female,Doctorate,Employed,Married,Tier 1,Education,2024-04-15,1.71,Upper-Middle ($6k-$10k)
CUST-04227,19,18-24,Male,Bachelor'S,Student,Divorced,Tier 3,Student,2023-09-07,2.32,Low (<$2.5k)
CUST-04228,68,65+,Male,Bachelor'S,Self-Employed,Widowed,Tier 1,Finance/Banking,2021-05-24,4.61,Middle ($2.5k-$6k)
CUST-04229,28,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2024-12-14,1.05,Middle ($2.5k-$6k)
CUST-04230,30,25-34,Male,Associate,Employed,Married,Tier 1,Trades/Manufacturing,2019-02-10,6.89,Middle ($2.5k-$6k)
CUST-04231,27,25-34,Male,High School,Unemployed,Married,Tier 3,Unemployed,2021-04-28,4.68,Low (<$2.5k)
CUST-04232,31,25-34,Female,Bachelor'S,Employed,Married,Tier 1,Retail/Hospitality,2024-12-07,1.07,Middle ($2.5k-$6k)
CUST-04233,35,35-49,Male,Doctorate,Employed,Married,Tier 3,Education,2021-01-26,4.93,Upper-Middle ($6k-$10k)
CUST-04234,68,65+,Male,Associate,Retired,Single,Tier 1,Retired,2024-09-24,1.27,Middle ($2.5k-$6k)
CUST-04235,71,65+,Male,Master'S,Employed,Married,Tier 2,Software/Tech,2019-01-08,6.98,High (>$10k)
CUST-04236,26,25-34,Female,High School,Employed,Single,Tier 1,Management/Executive,2024-01-13,1.97,Middle ($2.5k-$6k)
CUST-04237,74,65+,Female,Master'S,Retired,Single,Tier 2,Retired,2020-08-29,5.34,Upper-Middle ($6k-$10k)
CUST-04238,56,50-64,Female,Associate,Employed,Married,Tier 1,Trades/Manufacturing,2021-10-14,4.21,Middle ($2.5k-$6k)
CUST-04239,45,35-49,Male,Associate,Employed,Divorced,Tier 3,Software/Tech,2018-05-26,7.6,Upper-Middle ($6k-$10k)
CUST-04240,20,18-24,Male,Bachelor'S,Self-Employed,Divorced,Tier 2,Finance/Banking,2020-01-08,5.98,Upper-Middle ($6k-$10k)
CUST-04241,37,35-49,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2023-03-25,2.77,Upper-Middle ($6k-$10k)
CUST-04242,23,18-24,Male,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2019-01-25,6.93,Middle ($2.5k-$6k)
CUST-04243,44,35-49,Female,Bachelor'S,Employed,Married,Tier 1,Other,2018-12-05,7.07,Middle ($2.5k-$6k)
CUST-04244,70,65+,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2018-08-18,7.37,Middle ($2.5k-$6k)
CUST-04245,19,18-24,Male,High School,Student,Single,Tier 1,Student,2020-06-18,5.54,Low (<$2.5k)
CUST-04246,46,35-49,Male,Associate,Employed,Married,Tier 1,Software/Tech,2021-01-22,4.94,Upper-Middle ($6k-$10k)
CUST-04247,55,50-64,Female,Associate,Employed,Single,Tier 2,Healthcare,2024-03-06,1.82,Upper-Middle ($6k-$10k)
CUST-04248,20,18-24,Female,Bachelor'S,Student,Married,Tier 1,Student,2021-12-02,4.08,Low (<$2.5k)
CUST-04249,33,25-34,Female,Bachelor'S,Self-Employed,Married,Tier 2,Finance/Banking,2022-01-22,3.94,Upper-Middle ($6k-$10k)
CUST-04250,47,35-49,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2021-06-08,4.56,Upper-Middle ($6k-$10k)
CUST-04251,57,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2019-04-25,6.69,Upper-Middle ($6k-$10k)
CUST-04252,19,18-24,Male,High School,Employed,Married,Tier 2,Finance/Banking,2022-10-03,3.24,Middle ($2.5k-$6k)
CUST-04253,34,25-34,Male,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2024-09-08,1.31,Middle ($2.5k-$6k)
CUST-04254,58,50-64,Female,High School,Employed,Widowed,Tier 1,Management/Executive,2024-09-12,1.3,Upper-Middle ($6k-$10k)
CUST-04255,29,25-34,Female,Bachelor'S,Self-Employed,Divorced,Tier 2,Management/Executive,2020-04-08,5.73,Upper-Middle ($6k-$10k)
CUST-04256,52,50-64,Female,High School,Employed,Single,Tier 2,Other,2020-01-05,5.99,Middle ($2.5k-$6k)
CUST-04257,60,50-64,Female,Bachelor'S,Self-Employed,Widowed,Tier 2,Finance/Banking,2022-03-23,3.78,Upper-Middle ($6k-$10k)
CUST-04258,18,18-24,Female,Bachelor'S,Employed,Single,Tier 3,Education,2023-06-04,2.58,Middle ($2.5k-$6k)
CUST-04259,72,65+,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2020-04-15,5.71,Middle ($2.5k-$6k)
CUST-04260,62,50-64,Female,Bachelor'S,Employed,Divorced,Tier 2,Software/Tech,2019-04-12,6.72,Upper-Middle ($6k-$10k)
CUST-04261,32,25-34,Female,High School,Employed,Single,Tier 2,Finance/Banking,2022-10-05,3.24,Middle ($2.5k-$6k)
CUST-04262,43,35-49,Male,High School,Employed,Divorced,Tier 1,Healthcare,2024-12-14,1.05,Middle ($2.5k-$6k)
CUST-04263,54,50-64,Female,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2023-06-05,2.57,Upper-Middle ($6k-$10k)
CUST-04264,38,35-49,Female,Master'S,Employed,Divorced,Tier 2,Healthcare,2018-04-09,7.73,High (>$10k)
CUST-04265,66,65+,Male,Associate,Employed,Married,Tier 3,Trades/Manufacturing,2019-12-09,6.06,Middle ($2.5k-$6k)
CUST-04266,48,35-49,Female,Associate,Employed,Single,Tier 1,Finance/Banking,2020-04-29,5.67,Upper-Middle ($6k-$10k)
CUST-04267,42,35-49,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2023-10-28,2.18,Middle ($2.5k-$6k)
CUST-04268,40,35-49,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2023-08-01,2.42,Upper-Middle ($6k-$10k)
CUST-04269,41,35-49,Female,Bachelor'S,Employed,Single,Tier 1,Healthcare,2022-09-25,3.27,Upper-Middle ($6k-$10k)
CUST-04270,74,65+,Male,Master'S,Employed,Divorced,Tier 2,Healthcare,2024-08-18,1.37,Upper-Middle ($6k-$10k)
CUST-04271,55,50-64,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Education,2021-06-23,4.52,Upper-Middle ($6k-$10k)
CUST-04272,45,35-49,Female,High School,Employed,Married,Tier 3,Healthcare,2019-02-07,6.9,Middle ($2.5k-$6k)
CUST-04273,38,35-49,Male,High School,Employed,Single,Tier 3,Management/Executive,2022-11-20,3.11,Middle ($2.5k-$6k)
CUST-04274,71,65+,Male,Bachelor'S,Employed,Single,Tier 1,Education,2019-04-24,6.69,Middle ($2.5k-$6k)
CUST-04275,60,50-64,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-04-09,6.73,High (>$10k)
CUST-04276,35,35-49,Male,High School,Employed,Married,Tier 3,Finance/Banking,2023-02-26,2.84,Middle ($2.5k-$6k)
CUST-04277,53,50-64,Male,Doctorate,Self-Employed,Single,Tier 3,Education,2018-01-19,7.95,Upper-Middle ($6k-$10k)
CUST-04278,52,50-64,Female,Associate,Employed,Single,Tier 3,Software/Tech,2022-11-15,3.13,Upper-Middle ($6k-$10k)
CUST-04279,62,50-64,Male,Bachelor'S,Employed,Married,Tier 1,Other,2024-01-08,1.98,Upper-Middle ($6k-$10k)
CUST-04280,72,65+,Male,High School,Retired,Married,Tier 1,Retired,2020-01-16,5.96,Low (<$2.5k)
CUST-04281,26,25-34,Female,Master'S,Employed,Single,Tier 2,Other,2021-04-09,4.73,Upper-Middle ($6k-$10k)
CUST-04282,70,65+,Female,Bachelor'S,Retired,Married,Tier 3,Retired,2018-11-20,7.11,Upper-Middle ($6k-$10k)
CUST-04283,55,50-64,Female,High School,Employed,Married,Tier 1,Software/Tech,2020-09-01,5.33,Middle ($2.5k-$6k)
CUST-04284,75,65+,Female,Master'S,Retired,Divorced,Tier 3,Retired,2022-03-23,3.78,Upper-Middle ($6k-$10k)
CUST-04285,47,35-49,Male,Associate,Employed,Single,Tier 2,Education,2023-09-25,2.27,Upper-Middle ($6k-$10k)
CUST-04286,61,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Education,2021-04-12,4.72,Upper-Middle ($6k-$10k)
CUST-04287,51,50-64,Male,Master'S,Employed,Single,Tier 2,Finance/Banking,2023-07-02,2.5,High (>$10k)
CUST-04288,49,35-49,Female,Bachelor'S,Self-Employed,Married,Tier 2,Management/Executive,2022-08-22,3.36,Upper-Middle ($6k-$10k)
CUST-04289,20,18-24,Female,Master'S,Student,Divorced,Tier 1,Student,2019-08-13,6.38,Low (<$2.5k)
CUST-04290,20,18-24,Female,Master'S,Student,Married,Tier 2,Student,2019-01-31,6.92,Low (<$2.5k)
CUST-04291,45,35-49,Female,Doctorate,Employed,Married,Tier 2,Software/Tech,2018-05-01,7.67,High (>$10k)
CUST-04292,61,50-64,Female,High School,Self-Employed,Single,Tier 2,Healthcare,2021-07-25,4.44,Middle ($2.5k-$6k)
CUST-04293,32,25-34,Male,Associate,Employed,Single,Tier 1,Software/Tech,2020-12-24,5.02,Middle ($2.5k-$6k)
CUST-04294,58,50-64,Male,Bachelor'S,Employed,Divorced,Tier 3,Software/Tech,2024-03-08,1.82,High (>$10k)
CUST-04295,40,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Other,2020-01-12,5.97,Upper-Middle ($6k-$10k)
CUST-04296,57,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-10-20,4.2,Upper-Middle ($6k-$10k)
CUST-04297,28,25-34,Female,High School,Employed,Married,Tier 2,Education,2024-07-11,1.47,Low (<$2.5k)
CUST-04298,65,65+,Male,Master'S,Retired,Single,Tier 3,Retired,2023-11-10,2.14,High (>$10k)
CUST-04299,49,35-49,Female,Doctorate,Self-Employed,Divorced,Tier 1,Software/Tech,2019-07-31,6.42,Upper-Middle ($6k-$10k)
CUST-04300,75,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2022-05-15,3.63,Upper-Middle ($6k-$10k)
CUST-04301,74,65+,Male,High School,Retired,Married,Tier 1,Retired,2021-12-07,4.07,Upper-Middle ($6k-$10k)
CUST-04302,71,65+,Male,High School,Retired,Married,Tier 1,Retired,2020-04-16,5.71,Middle ($2.5k-$6k)
CUST-04303,53,50-64,Male,High School,Employed,Married,Tier 1,Software/Tech,2023-10-28,2.18,Upper-Middle ($6k-$10k)
CUST-04304,50,50-64,Male,Bachelor'S,Self-Employed,Single,Tier 1,Finance/Banking,2022-05-14,3.63,Upper-Middle ($6k-$10k)
CUST-04305,41,35-49,Female,Master'S,Employed,Single,Tier 2,Software/Tech,2020-10-30,5.17,High (>$10k)
CUST-04306,56,50-64,Male,High School,Employed,Single,Tier 1,Education,2019-12-23,6.02,Middle ($2.5k-$6k)
CUST-04307,51,50-64,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2023-12-12,2.05,Upper-Middle ($6k-$10k)
CUST-04308,73,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2021-11-26,4.1,Middle ($2.5k-$6k)
CUST-04309,45,35-49,Female,Associate,Employed,Married,Tier 3,Trades/Manufacturing,2019-12-11,6.06,Upper-Middle ($6k-$10k)
CUST-04310,54,50-64,Female,Bachelor'S,Self-Employed,Divorced,Tier 2,Finance/Banking,2020-01-07,5.98,Upper-Middle ($6k-$10k)
CUST-04311,24,18-24,Male,Bachelor'S,Self-Employed,Married,Tier 1,Management/Executive,2024-04-27,1.68,Upper-Middle ($6k-$10k)
CUST-04312,21,18-24,Male,Master'S,Student,Married,Tier 2,Student,2023-09-05,2.32,Low (<$2.5k)
CUST-04313,54,50-64,Male,Bachelor'S,Employed,Divorced,Tier 1,Finance/Banking,2023-09-21,2.28,Upper-Middle ($6k-$10k)
CUST-04314,73,65+,Male,Bachelor'S,Retired,Divorced,Tier 2,Retired,2022-07-19,3.45,Upper-Middle ($6k-$10k)
CUST-04315,18,18-24,Female,Associate,Student,Married,Tier 1,Student,2022-09-01,3.33,Low (<$2.5k)
CUST-04316,18,18-24,Female,High School,Student,Single,Tier 1,Student,2020-10-14,5.21,Low (<$2.5k)
CUST-04317,64,50-64,Male,High School,Employed,Single,Tier 3,Retail/Hospitality,2020-06-28,5.51,Middle ($2.5k-$6k)
CUST-04318,37,35-49,Male,Associate,Employed,Single,Tier 1,Retail/Hospitality,2021-01-10,4.97,Middle ($2.5k-$6k)
CUST-04319,36,35-49,Male,High School,Self-Employed,Widowed,Tier 2,Retail/Hospitality,2021-02-04,4.9,Middle ($2.5k-$6k)
CUST-04320,46,35-49,Female,Associate,Employed,Married,Tier 2,Software/Tech,2024-05-25,1.6,Upper-Middle ($6k-$10k)
CUST-04321,27,25-34,Female,Bachelor'S,Employed,Married,Tier 3,Other,2023-06-20,2.53,Middle ($2.5k-$6k)
CUST-04322,35,35-49,Female,Bachelor'S,Self-Employed,Married,Tier 3,Education,2018-03-25,7.77,Middle ($2.5k-$6k)
CUST-04323,45,35-49,Female,High School,Employed,Married,Tier 1,Retail/Hospitality,2024-11-23,1.1,Middle ($2.5k-$6k)
CUST-04324,52,50-64,Male,Associate,Self-Employed,Single,Tier 3,Management/Executive,2018-06-01,7.58,Upper-Middle ($6k-$10k)
CUST-04325,60,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2023-05-01,2.67,Upper-Middle ($6k-$10k)
CUST-04326,64,50-64,Male,Associate,Employed,Married,Tier 3,Management/Executive,2022-05-20,3.62,High (>$10k)
CUST-04327,48,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Healthcare,2019-06-27,6.51,Middle ($2.5k-$6k)
CUST-04328,44,35-49,Female,Bachelor'S,Employed,Married,Tier 1,Management/Executive,2024-12-14,1.05,Upper-Middle ($6k-$10k)
CUST-04329,28,25-34,Female,High School,Employed,Single,Tier 1,Finance/Banking,2019-07-06,6.49,Middle ($2.5k-$6k)
CUST-04330,66,65+,Female,Associate,Employed,Single,Tier 1,Software/Tech,2024-05-19,1.62,Middle ($2.5k-$6k)
CUST-04331,66,65+,Female,High School,Employed,Single,Tier 3,Management/Executive,2022-06-25,3.52,Middle ($2.5k-$6k)
CUST-04332,55,50-64,Male,High School,Unemployed,Married,Tier 1,Unemployed,2024-06-06,1.57,Low (<$2.5k)
CUST-04333,22,18-24,Male,Doctorate,Employed,Married,Tier 1,Other,2023-05-28,2.6,Upper-Middle ($6k-$10k)
CUST-04334,25,25-34,Female,Associate,Employed,Divorced,Tier 1,Retail/Hospitality,2019-04-13,6.72,Middle ($2.5k-$6k)
CUST-04335,51,50-64,Female,Bachelor'S,Employed,Divorced,Tier 1,Software/Tech,2022-01-07,3.98,Upper-Middle ($6k-$10k)
CUST-04336,65,65+,Male,Bachelor'S,Self-Employed,Married,Tier 1,Education,2019-07-30,6.42,Upper-Middle ($6k-$10k)
CUST-04337,69,65+,Female,High School,Retired,Married,Tier 2,Retired,2018-09-14,7.3,Middle ($2.5k-$6k)
CUST-04338,73,65+,Female,High School,Retired,Married,Tier 3,Retired,2020-06-12,5.55,Middle ($2.5k-$6k)
CUST-04339,29,25-34,Male,Master'S,Self-Employed,Married,Tier 2,Healthcare,2019-11-19,6.12,Upper-Middle ($6k-$10k)
CUST-04340,55,50-64,Female,Master'S,Employed,Married,Tier 3,Trades/Manufacturing,2022-06-30,3.5,High (>$10k)
CUST-04341,18,18-24,Male,Associate,Employed,Married,Tier 2,Trades/Manufacturing,2023-12-10,2.06,Middle ($2.5k-$6k)
CUST-04342,48,35-49,Female,Associate,Employed,Single,Tier 1,Healthcare,2020-04-19,5.7,Middle ($2.5k-$6k)
CUST-04343,21,18-24,Female,Bachelor'S,Employed,Divorced,Tier 2,Software/Tech,2023-10-15,2.21,Upper-Middle ($6k-$10k)
CUST-04344,66,65+,Non-Binary,Associate,Retired,Married,Tier 3,Retired,2019-05-07,6.65,Middle ($2.5k-$6k)
CUST-04345,62,50-64,Male,High School,Employed,Single,Tier 2,Software/Tech,2021-03-20,4.78,Middle ($2.5k-$6k)
CUST-04346,67,65+,Male,Associate,Retired,Single,Tier 2,Retired,2018-04-25,7.69,Middle ($2.5k-$6k)
CUST-04347,22,18-24,Male,Associate,Employed,Married,Tier 2,Healthcare,2018-12-07,7.07,Middle ($2.5k-$6k)
CUST-04348,47,35-49,Male,High School,Employed,Married,Tier 3,Finance/Banking,2022-04-20,3.7,Upper-Middle ($6k-$10k)
CUST-04349,73,65+,Female,Bachelor'S,Retired,Single,Tier 2,Retired,2018-05-28,7.59,Upper-Middle ($6k-$10k)
CUST-04350,41,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-04-25,4.68,Upper-Middle ($6k-$10k)
CUST-04351,20,18-24,Male,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2018-04-12,7.72,Middle ($2.5k-$6k)
CUST-04352,28,25-34,Male,High School,Unemployed,Single,Tier 1,Unemployed,2024-10-19,1.2,Low (<$2.5k)
CUST-04353,62,50-64,Male,Bachelor'S,Employed,Divorced,Tier 2,Education,2021-04-13,4.72,Upper-Middle ($6k-$10k)
CUST-04354,21,18-24,Male,Bachelor'S,Student,Married,Tier 2,Student,2019-02-04,6.9,Low (<$2.5k)
CUST-04355,43,35-49,Male,High School,Employed,Married,Tier 1,Other,2022-10-26,3.18,Middle ($2.5k-$6k)
CUST-04356,44,35-49,Male,High School,Employed,Divorced,Tier 2,Retail/Hospitality,2021-07-15,4.46,Middle ($2.5k-$6k)
CUST-04357,63,50-64,Female,Associate,Employed,Divorced,Tier 1,Management/Executive,2019-08-01,6.42,Upper-Middle ($6k-$10k)
